sprechrolleID	hörspielID	rolleID	position
3141	259	2	2
3142	259	3	3
3143	259	4	4
3144	259	13	5
3145	259	1587	6
3146	259	1588	7
3147	259	1589	8
3148	259	1590	9
3149	259	31	10
3150	259	519	11
3151	259	520	12
3152	261	2	1
3153	261	3	2
3154	261	4	3
3155	262	574	1
3156	262	2	2
3157	262	3	3
3158	262	4	4
3159	262	1591	5
3160	262	737	6
3161	262	1592	7
3162	263	574	1
3163	263	2	2
3164	263	3	3
3165	263	4	4
3166	263	13	5
3167	263	79	6
3168	263	1593	7
3169	263	1594	8
3170	263	1595	9
3171	263	753	10
3172	264	574	1
3173	264	2	2
3174	264	3	3
3175	264	4	4
3176	264	601	5
3177	264	1596	6
3178	264	1597	7
3179	264	1598	8
3180	264	379	9
3181	264	335	10
3182	264	1599	11
3183	264	1600	12
3184	264	1601	13
3185	265	574	1
3186	265	2	2
3187	265	3	3
3188	265	4	4
3189	265	1602	5
3190	265	1603	6
3191	265	1604	7
3192	265	749	8
3193	265	1605	9
3194	265	1606	10
3195	265	1607	11
3196	265	1608	12
3197	266	574	1
3198	266	2	2
3199	266	3	3
3200	266	4	4
3201	266	608	5
3202	266	833	6
3203	266	436	7
3204	267	574	1
3205	267	2	2
3206	267	3	3
3207	267	4	4
3208	267	203	5
3209	267	1609	6
3210	267	1123	7
3211	267	1610	8
3212	267	1611	9
3213	267	1612	10
3214	267	1613	11
3215	267	695	12
3216	267	1614	13
3217	268	574	1
3218	268	2	2
3219	268	3	3
3220	268	4	4
3221	268	1615	5
3222	268	1616	6
3223	268	1617	7
3224	268	1618	8
3225	268	1619	9
3226	268	1620	10
3227	268	1621	11
3228	268	269	12
3229	268	1622	13
3230	268	1623	14
3231	268	1624	15
3232	268	1005	16
3233	268	1625	17
3234	268	818	18
3235	268	58	19
3236	270	574	1
3237	270	2	2
3238	270	3	3
3239	270	4	4
3240	270	1626	5
3241	270	1627	6
3242	270	1628	7
3243	270	1629	8
3244	270	1630	9
3245	270	436	10
3246	270	1631	11
3247	270	49	12
3248	270	1632	13
3249	270	1633	14
3250	270	1634	15
3251	270	1635	16
3252	270	1636	17
3253	270	1637	18
3254	270	783	19
3255	271	574	1
3256	271	2	2
3257	271	3	3
3258	271	4	4
3259	271	13	5
3260	271	73	6
3261	271	1638	7
3262	271	1639	8
3263	271	1640	9
3264	271	1641	10
3265	271	1642	11
3266	271	1643	12
3267	271	1644	13
3268	273	574	1
3269	273	2	2
3270	273	3	3
3271	273	4	4
3272	273	1645	5
3273	273	1646	6
3274	273	1647	7
3275	273	1648	8
3276	273	1649	9
3277	273	436	10
3278	273	348	11
3279	273	1650	12
3280	273	87	13
3281	275	574	1
3282	275	2	2
3283	275	3	3
3284	275	4	4
3285	275	1651	5
3286	275	1652	6
3287	275	1653	7
3288	275	1654	8
3289	275	359	9
3290	275	1655	10
3291	276	574	1
3292	276	2	2
3293	276	3	3
3294	276	4	4
3295	276	1656	5
3296	276	1657	6
3297	276	1658	7
3298	276	1659	8
3299	276	1660	9
3300	276	282	10
3301	278	574	1
3302	278	2	2
3303	278	3	3
3304	278	4	4
3305	278	367	5
3306	278	13	6
3307	278	73	7
3308	278	1661	8
3309	278	1662	9
3310	278	1663	10
3311	278	436	11
3312	279	574	1
3313	279	2	2
3314	279	3	3
3315	279	4	4
3316	279	1664	5
3317	279	1665	6
3318	279	1666	7
3319	279	1667	8
3320	279	1004	9
3321	279	168	10
3322	279	13	11
3323	279	1668	12
3324	279	1669	13
3325	279	436	14
3326	279	597	15
3327	279	31	16
3328	279	1670	17
3329	280	574	1
3330	280	2	2
3331	280	3	3
3332	280	4	4
3333	280	1671	5
3334	280	1672	6
3335	280	1673	7
3336	280	436	8
3337	280	1674	9
3338	280	1675	10
3339	280	1676	11
3340	281	574	1
3341	281	2	2
3342	281	3	3
3343	281	4	4
3344	281	1677	5
3345	281	592	6
3346	281	1678	7
3347	281	1679	8
3348	281	833	9
3349	281	1680	10
3350	281	651	11
3351	281	1681	12
3352	281	71	13
3353	281	1682	14
3354	284	574	1
3355	284	2	2
3356	284	3	3
3357	284	4	4
3358	284	73	5
3359	284	1683	6
3360	284	1684	7
3361	284	438	8
3362	284	1685	9
3363	284	882	10
3364	284	1686	11
3365	284	1687	12
3366	284	1688	13
3367	284	1689	14
3368	284	1690	15
3369	284	436	16
3370	284	525	17
3371	284	1691	18
3372	285	574	1
3373	285	2	2
3374	285	3	3
3375	285	4	4
3376	285	13	5
3377	285	1692	6
3378	285	1693	7
3379	285	1694	8
3380	285	1695	9
3381	285	1696	10
3382	285	1697	11
3383	285	1698	12
3384	285	1699	13
3385	286	574	1
3386	286	2	2
3387	286	3	3
3388	286	4	4
3389	286	1700	5
3390	286	1701	6
3391	286	1702	7
3392	286	1703	8
3393	286	1704	9
3394	286	1705	10
3395	286	1706	11
3396	287	574	1
3397	287	2	2
3398	287	3	3
3399	287	4	4
3400	287	1707	5
3401	287	1708	6
3402	287	1709	7
3403	287	1710	8
3404	287	1711	9
3405	287	1712	10
3406	287	1713	11
3407	287	1714	12
3408	287	1715	13
3409	288	574	1
3410	288	2	2
3411	288	3	3
3412	288	4	4
3413	288	247	5
3414	288	1716	6
3415	288	1717	7
3416	288	1718	8
3417	288	1719	9
3418	288	1720	10
3419	288	1721	11
3420	288	31	12
3421	288	1722	13
3422	289	574	1
3423	289	2	2
3424	289	3	3
3425	289	4	4
3426	289	13	5
3427	289	1723	6
3428	289	1724	7
3429	289	1725	8
3430	289	1726	9
3431	289	1727	10
3432	289	1728	11
3433	289	1729	12
3434	289	1730	13
3435	289	1731	14
3436	289	1732	15
3437	289	908	16
3438	289	1733	17
3439	290	574	1
3440	290	2	2
3441	290	3	3
3442	290	4	4
3443	290	73	5
3444	290	13	6
3445	290	1734	7
3446	290	1735	8
3447	290	1736	9
3448	290	1039	10
3449	290	909	11
3450	290	1737	12
3451	290	703	13
3452	290	31	14
3453	290	1738	15
3454	291	574	1
3455	291	2	2
3456	291	3	3
3457	291	4	4
3458	291	1739	5
3459	291	1628	6
3460	291	1595	7
3461	291	1021	8
3462	291	1690	9
3463	291	810	10
3464	291	1740	11
3465	291	1741	12
3466	291	1742	13
3467	291	1443	14
3468	292	574	1
3469	292	2	2
3470	292	3	3
3471	292	4	4
3472	292	1743	5
3473	292	1744	6
3474	292	1436	7
3475	292	1093	8
3476	292	1745	9
3477	292	1742	10
3478	292	1427	11
3479	292	608	12
3480	293	574	1
3481	293	2	2
3482	293	3	3
3483	293	4	4
3484	293	1746	5
3485	293	73	6
3486	293	1747	7
3487	293	1748	8
3488	293	1749	9
3489	293	436	10
3490	293	1750	11
3491	293	1751	12
3492	293	1752	13
3493	293	525	14
3494	293	1753	15
3495	294	574	1
3496	294	2	2
3497	294	3	3
3498	294	4	4
3499	294	537	5
3500	294	1754	6
3501	294	13	7
3502	294	1755	8
3503	294	1247	9
3504	294	1756	10
3505	294	1757	11
3506	294	1758	12
3507	294	39	13
3508	294	1759	14
3509	294	1760	15
3510	296	574	1
3511	296	2	2
3512	296	3	3
3513	296	4	4
3514	296	1761	5
3515	296	1762	6
3516	296	136	7
3517	296	1763	8
3518	296	1764	9
3519	296	1765	10
3520	296	665	11
3521	296	436	12
3522	296	608	13
3523	296	525	14
3524	296	31	15
3525	297	574	1
3526	297	2	2
3527	297	3	3
3528	297	4	4
3529	297	1766	5
3530	297	1767	6
3531	297	1768	7
3532	297	1769	8
3533	297	1770	9
3534	297	1771	10
3535	297	1772	11
3536	297	1773	12
3537	297	1774	13
3538	298	574	1
3539	298	2	2
3540	298	3	3
3541	298	4	4
3542	298	13	5
3543	298	1775	6
3544	298	1776	7
3545	298	1777	8
3546	298	1778	9
3547	298	1779	10
3548	299	574	1
3549	299	2	2
3550	299	3	3
3551	299	4	4
3552	299	1780	5
3553	299	1461	6
3554	299	1781	7
3555	299	1782	8
3556	299	1783	9
3557	299	1784	10
3558	299	1785	11
3559	299	1395	12
3560	299	1786	13
3561	299	1787	14
3562	299	183	15
3563	300	574	1
3564	300	2	2
3565	300	3	3
3566	300	4	4
3567	300	13	5
3568	300	73	6
3569	300	1788	7
3570	300	1789	8
3571	300	425	9
3572	300	818	10
3573	300	1790	11
3574	300	1791	12
3575	300	1792	13
3576	300	1793	14
3577	300	1794	15
3578	300	1795	16
3579	302	574	1
3580	302	2	2
3581	302	3	3
3582	302	4	4
3583	302	225	5
3584	302	1796	6
3585	302	1797	7
3586	302	1798	8
3587	302	12	9
3588	302	1799	10
3589	302	1800	11
3590	302	1801	12
3591	304	574	1
3592	304	2	2
3593	304	3	3
3594	304	4	4
3595	304	567	5
3596	304	573	6
3597	304	1802	7
3598	304	436	8
3599	304	1803	9
3600	304	1804	10
3601	304	1805	11
3602	304	31	12
3603	304	1806	13
3604	305	574	1
3605	305	2	2
3606	305	3	3
3607	305	4	4
3608	305	1807	5
3609	305	1792	6
3610	305	1808	7
3611	305	1809	8
3612	305	1810	9
3613	305	1811	10
3614	305	1812	11
3615	305	1813	12
3616	305	366	13
